imdbId,n_lines,movieId,tmdbId,clean_title,year,genres,main_genre,avg_rating,rating_count,n_words,overview,poster_url,runtime,popularity,vote_average
800318,1378,164725,37609.0,The Cheetah Girls 2,2006,Children|Comedy|Drama,Children,2.6057692,52,11310,"Best friends Galleria, Chanel, Dorinda, and Aqua, A.K.A. the girl band ""The Cheetahs,"" get the opportunity of a lifetime when they strut their way to Barcelona, Spain, to perform in an international music festival. Along the way, the ""amigas Cheetahs"" learn that, although their paths are not the same, they are lucky to have one another for the journey.",https://image.tmdb.org/t/p/w342/cKLATvYcVUn6FfmgOU811TJgHWl.jpg,96.0,2.5318,6.3
803093,673,170297,14611.0,Ultimate Avengers 2,2006,Action|Animation|Sci-Fi,Action,3.2156863,51,4256,"Mysterious Wakanda lies in the darkest heart of Africa, unknown to most of the world. An isolated land hidden behind closed borders, fiercely protected by its young king: Black Panther. But when brutal alien invaders attack, the threat leaves Black Panther with no option but to go against the sacred decrees of his people and ask for help from outsiders.",https://image.tmdb.org/t/p/w342/sMFyYZR9krqcQC99G6jnb10Zv4P.jpg,73.0,3.0835,6.811
805419,558,201534,319311.0,The Damned Thing,2006,Horror,Horror,3.2,5,3655,"Sheriff Reddle thinks there's a connection between a mysterious, invisible force that made his father kill his mother back in 1981. He sets out to uncover and stop the so-called ""dammed thing"" before it decimates the whole town by forcing the residents to kill each other and then finally... themselves.",https://image.tmdb.org/t/p/w342/bDRAeqepWtoXkfQGKJtpnkYbi0r.jpg,57.0,1.2151,5.125
805420,585,201839,288588.0,Valerie on the Stairs,2006,Horror,Horror,2.3333333,6,3299,"Taken from a Clive Barker original screen story, tells the tale of a novelist who discovers there are fates worse than literary anonymity in this sexually-charged tale of terror.",https://image.tmdb.org/t/p/w342/aCSQvxWLs0KTPYYP8ocQoKGVH1Z.jpg,60.0,0.9038,5.153
805526,1313,48711,18925.0,Facing the Giants,2006,Action|Drama,Action,3.5269608,204,10518,A losing coach with an underdog football team faces their giants of fear and failure on and off the field to surprising results.,https://image.tmdb.org/t/p/w342/1eY8O7fIGcmwetNqvwnnkQB0LYK.jpg,111.0,3.7807,7.556
806102,1177,136457,14542.0,Jeff Dunham: Arguing with Myself,2006,Comedy,Comedy,3.110465,86,7499,"A recorded live performance of ventriloquist Jeff Dunham portrays a comedian whose revival of an old-fashioned art has made ventriloquism more relevant to modern societal concerns. Starring his six main characters, from Bubba Jay, a Nascar-obsessed hick, to Peanut, a flamboyant gay monkey, Dunham’s puppets have dirty but inoffensive senses of humor that mock the American Dream.",https://image.tmdb.org/t/p/w342/wh5KAy9lGcf7z9yv1Ax8hHVdUU2.jpg,76.0,0.7517,6.766
808185,430,50011,13318.0,"Bothersome Man, The (Brysomme mannen, Den)",2006,Comedy|Drama|Fantasy|Mystery,Comedy,3.818872,461,2042,"Forty-year-old Andreas arrives in a strange city with no memory of how he got there. He is presented with a job, an apartment - even a wife. But before long, Andreas notices that something is wrong. Andreas makes an attempt to escape the city, but he discovers there's no way out. Andreas meets Hugo, who has found a crack in a wall in his cellar. Beautiful music streams out from the crack. Maybe it leads to ""the other side""? A new plan for escape is hatched.",https://image.tmdb.org/t/p/w342/mHDeIKvmWYLyXwqXzN4F7Q2CHRT.jpg,95.0,1.2587,7.1
808276,512,89060,21786.0,Cold Prey (Fritt Vilt),2006,Action|Horror|Mystery|Thriller,Action,3.0875912,137,2413,"When one of them breaks a leg, five friends snowboarding in the Norwegian mountains take shelter in an abandoned ski lodge and soon realize they’re not alone.",https://image.tmdb.org/t/p/w342/sxYjsslcs5FSsAkEfjr50gAQWNo.jpg,97.0,2.8423,6.252
808315,394,212174,1256.0,Dead in 3 days,2006,Horror|Thriller,Horror,2.3333333,3,2098,"When Nina and her high school friends receive eerie text messages declaring that they will all die within three days, they dismiss it as a hokey prank - until one by one, the pals start turning up dead in the alpine countryside. With the cops stymied, Nina and her remaining friends must scour their past for clues to identify the madman before he kills them all.",https://image.tmdb.org/t/p/w342/9OqDWRgUDtrkLZ57RwyMz8NzV81.jpg,97.0,1.0711,5.352
808506,1353,57504,14069.0,"Girl Who Leapt Through Time, The (Toki o kakeru shôjo)",2006,Animation|Comedy|Drama|Romance|Sci-Fi,Animation,3.9152243,2831,6153,"When 17-year-old Makoto Konno gains the ability to 'leap' backwards through time, she immediately sets about improving her grades and preventing personal mishaps. However, she soon realises that changing the past isn't as simple as it seems, and eventually, will have to rely on her new powers to shape the future of herself and her friends.",https://image.tmdb.org/t/p/w342/fmK92C7HGu6sK0axItlQ0YsO9qR.jpg,98.0,5.4019,7.773
810827,1429,85777,16140.0,Death Note 2: The Last Name,2006,Adventure|Crime|Drama,Adventure,3.4274611,193,8515,"In the second installment of the Death Note film franchise, Light Yagami meets a second Kira and faithful follower Misa Amane and her Shinigami named Rem. Light attempts to defeat L along with Teru Mikami (a Kira follower) and Kiyomi Takada (another Kira follower) but in the end will Light win? or will a Shinigami named Ryuk make all the difference in Light's victory or his ultimate death?",https://image.tmdb.org/t/p/w342/zFwCNC5LfmPKBsqMuAhzcG5Jubm.jpg,140.0,3.1189,7.06
810895,670,136451,16774.0,Hellboy Animated: Sword of Storms,2006,Action|Animation|Fantasy|Sci-Fi|Thriller,Action,3.030303,66,4194,"A folklore professor becomes unwittingly possessed by the ancient Japanese demons of Thunder and Lightning. But when The Bureau of Paranormal Research & Defense dispatches a team of agents to investigate, a cursed samurai sword sends Hellboy to a supernatural dimension of ghosts, monsters, and feudal mayhem. Now while pyrokinetic Liz Sherman and fishboy Abe Sapien battle one very pissed-off dragon, a lost and cranky Hellboy must find his way home.",https://image.tmdb.org/t/p/w342/vUCrcikFCDsvA6IiS59kdfQkseU.jpg,77.0,2.2087,6.317
813549,1014,160088,30942.0,Fatal Contact,2006,Action,Action,2.5,2,4300,"A young man learns the fighting techniques of Sanda from a coach. The two become best friends as the young man prepares to enter an underground tournament, competing against some of the top fighters of the world.",https://image.tmdb.org/t/p/w342/koUrJtsoeKH5z63554SXWCl2b1t.jpg,110.0,1.2287,6.627
816258,1973,153905,23381.0,Pokiri,2006,Action|Thriller,Action,3.625,24,11512,"Pandu is a contract killer and will accept any contract provided the amount is right. The police want him for questioning, while the underworld needs him to silence their opponents. No one really knows this assassin's background. It is only Pandu who knows his real identity, and he has no intention of sharing it with anyone.",https://image.tmdb.org/t/p/w342/rQ8NH5f3CxRrmqZWMZNYPwLmjDS.jpg,163.0,0.8835,7.514
817400,438,178507,289021.0,Sounds Like,2006,Horror,Horror,2.375,8,2767,"Deeply affected by a personal tragedy, an office drone comes to realize his sense of hearing has taken on extraordinary capabilities that could drive him insane.",https://image.tmdb.org/t/p/w342/yuC7omVmSiVJiufD1gYPNJTduLE.jpg,58.0,0.9508,6.0
817401,486,201550,233738.0,The V Word,2006,Horror,Horror,3.0,2,2887,"Two curious teenage boys break into an old mortuary looking for thrills, only to find themselves stalked by a former teacher who is a very real vampire looking to increase the ranks of the undead.",https://image.tmdb.org/t/p/w342/yZAd0WJfq5TAWNVMqBeXY71vRi0.jpg,59.0,0.4708,4.973
820142,1197,229777,19595.0,Shark Bait,2006,Animation|Children,Animation,1.0,2,7479,"After losing everything, a young fish, Pi, goes to live with his family on the Reef. There he meets the love of his life but finds that she already has the unwanted affections of a bully shark. He must follow his destiny to save her and rid the Reef of this menace for good.",https://image.tmdb.org/t/p/w342/eIzcyqluKTm9MeJaDsg95TW9W07.jpg,77.0,3.2232,5.0
821470,698,55684,20605.0,"City of Violence, The (Jjakpae)",2006,Action|Crime|Drama,Action,3.452381,42,4632,"Tae-su, a detective fighting organized crime, returns to his hometown for his high school friend Wang-jae's funeral. There, he meets his old friends Pil-ho, Dong-hwan and Seok-hwan and they reminisce. Suspecting something fishy about Wang-jae's death, Tae-su and Seok-hwan start investigating it, each in his own way. Their investigations lead to a land development project that Pil-ho is directing.",https://image.tmdb.org/t/p/w342/l2W7qEQejWlclNixeG8pbnnekkr.jpg,92.0,1.5239,6.6
823158,1626,239462,20085.0,Wedding Wars,2006,Comedy|Drama|Romance,Comedy,2.375,4,10134,"Ben, a slightly uptight man, ends up hiring his gay brother Shel, a party planner, to be his wedding planner. The two seem to be getting along famously, but then in the midst of planning, politics enters the fray. Ben is engaged to the governor's daughter, and the governor has taken a public stance against same sex marriage. Though his constituents seem to approve of his political agenda, Shel doesn't. And he shows his displeasure by walking off the job and going on strike for equal rights.",https://image.tmdb.org/t/p/w342/gnFmK2rQ7pbSEpRujxJ0VSSPGzQ.jpg,88.0,1.0788,5.453
827517,875,59519,12197.0,Reprise,2006,Drama,Drama,3.6225,200,5407,"Fueled by literary aspirations and youthful exuberance, two competitive friends endure the pangs of love, depression, and burgeoning careers.",https://image.tmdb.org/t/p/w342/9GdptmzKh5Sx1KFiABJeUEt9eS.jpg,107.0,1.5006,7.153
828154,1150,64278,34283.0,"Pervert's Guide to Cinema, The",2006,Documentary,Documentary,3.8087249,298,14037,"A hilarious introduction, using as examples some of the best films ever made, to some of Slovenian philosopher and psychoanalyst Slavoj Žižek's most exciting ideas on personal subjectivity, fantasy and reality, desire and sexuality.",https://image.tmdb.org/t/p/w342/9AAxgfwAnpBmQCspuwlMITekcsW.jpg,151.0,0.7622,7.336
830361,393,140737,134777.0,The Lost Room,2006,Action|Fantasy|Mystery,Action,3.9921348,445,1913,,,100.0,,
831888,1104,55167,13754.0,Tekkonkinkreet (Tekkon kinkurîto),2006,Action|Adventure|Animation|Crime|Fantasy,Action,3.7755775,606,4049,"Two penniless orphans, Black and White, struggle to survive on the mean streets of Treasure Town. When a megacorporation threatens to tear down the town to build an amusement park, Black and White engage in the fight of their life.",https://image.tmdb.org/t/p/w342/e2x1YDuZPpQiaQS25Ego7xMZYOI.jpg,103.0,2.9366,7.377
833098,638,201779,68418.0,The Screwfly Solution,2006,Horror,Horror,2.3333333,3,4318,"A strange virus renders the entire human male population into homicidal maniacs who end up wiping out all females, leaving a woman and her daughter to fend for themselves.",https://image.tmdb.org/t/p/w342/rwC8HMFC5C7RZjPbDNvrv37n00M.jpg,59.0,0.5177,5.675
834902,384,198933,18877.0,Confession of Pain,2006,Crime|Drama|Thriller,Crime,3.5,4,2133,"In a city of love and prosperity, a city of lost hope and premature death, veteran detective Hei feels it all: the hurt, the helplessness, the horror. When his father-in-law, the billionaire benefactor Kim, is gruesomely murdered in his palatial mansion, he enlists the assistance of his former partner turned private detective.",https://image.tmdb.org/t/p/w342/xzj1XnM3TIF3OQ95DC94Nsa5zdh.jpg,110.0,1.3212,6.3
839995,1028,176653,429486.0,Superman II: The Richard Donner Cut,2006,Action|Adventure|Fantasy|Romance|Sci-Fi,Action,3.45,90,7323,,,100.0,,
846789,941,50703,26594.0,"Secret, The",2006,Documentary,Documentary,2.3495145,206,13856,"Interviews with leading authors, philosophers and scientists, with an in-depth discussion of the Law of Attraction. The audience is shown how they can learn and use 'The Secret' in their everyday lives.",https://image.tmdb.org/t/p/w342/yDpyYUrVAgyWYADeYbGY4vWKjZV.jpg,90.0,2.458,6.592
847050,1178,63544,43985.0,Half Moon (a.k.a. Niwemang),2006,Drama|War,Drama,3.482143,28,6130,"Mamo, an old and legendary Kurdish musician living in Iran, plans to give one final concert in Iraqi Kurdistan. After seven months of trying to get a permit and rounding up his ten sons, he sets out for the long and troublesome journey in a derelict bus, denying a recurring vision of his own death at half moon. Halfway the party halts at a small village to pick up female singer Hesho, which will only add to the difficulty of the undertaking, as it is forbidden for Iranian women to sing in public, let alone in the company of men. But Mamo is determined to carry through, if not for the gullible antics of the bus driver.",https://image.tmdb.org/t/p/w342/1GzUo9d4E6K13j9xbLmNc5ouNVj.jpg,108.0,0.6943,6.4
847154,831,153486,37993.0,Angels of the Sun,2006,Drama,Drama,3.3333333,9,4359,"In Northeastern Brazil, twelve-year-old Maria is sold to have a better life as a housemaid. However, Maria is resold and sent to a brothel in the Amazon gold fields and put to work by the despicable Saraiva.",https://image.tmdb.org/t/p/w342/8BEucdM9eJ27omJACKfwfhTGSa6.jpg,92.0,0.6685,6.885
851577,720,63515,22358.0,The Island,2006,Drama|Mystery,Drama,3.7160883,317,4586,"Somewhere in Northern Russia in a small Russian Orthodox monastery lives an unusual man whose bizarre conduct confuses his fellow monks, while others who visit the island believe that the man has the power to heal, exorcise demons and foretell the future.",https://image.tmdb.org/t/p/w342/wSDxhbDj95lsE25myWgJuWYCyzI.jpg,112.0,1.257,6.962
851578,806,52885,4977.0,Paprika (Papurika),2006,Animation|Mystery|Sci-Fi,Animation,3.9277139,3998,4511,"Dr. Atsuko Chiba is a research psychologist who uses a device called the DC Mini to enter her patients' dreams, wherein she adopts the alter-ego ""Paprika"". When the device is stolen, she must stop rogue elements from merging the dream and waking worlds.",https://image.tmdb.org/t/p/w342/nHJljo2Pi7XimYEgV9hvRchQWmg.jpg,90.0,7.8343,7.813
872022,881,128622,40243.0,Heavenly Forest,2006,Drama|Romance,Drama,3.9814816,27,4937,"Amateur photographer Makoto and the homely but endearing Shizuru meet during their university entrance ceremony and become instant friends. Shy by nature, Makoto finds himself opening up around Shizuru, who is secretly in love with him.",https://image.tmdb.org/t/p/w342/uqcKoM8KlgKeMw0XvKhjp3qwUag.jpg,116.0,1.3301,7.515
875595,835,173773,44105.0,Destiny,2006,Drama,Drama,3.5526316,19,5152,"Bekir loves Uğur, who loves Zagor, who is about to get out of jail. An already tense love triangle is thrown into turmoil on a hot summer night, when Zagor kills someone, and Uğur disappears.",https://image.tmdb.org/t/p/w342/bPlu0FpmWNEQIiUrpHpzDThBaXL.jpg,103.0,1.1739,7.422
876294,1196,165039,25035.0,The Zombie Diaries,2006,Action|Horror|Thriller,Action,2.5,8,6174,"In the early part of the 21st Century, an unknown virus began spreading among the populous. Within weeks it had engulfed the entire planet, from the smallest communities to the greatest cities. Upon the death of its host, the virus would reanimate the corpse until it was no longer able to support itself. Soon the planet was infested with a new threat - the undead. So begins our journey into the dystopian world of the zombie diaries.",https://image.tmdb.org/t/p/w342/fzysJPoM5METy0ccLEv8UNXADCC.jpg,81.0,1.1532,4.3
